config_id	batch	origin	plan_memory_seeds	restrict_modes	config_digest	disable_cv_pipelining	enable_preload	cv_pipeline_depth	enable_cv_lazy_loading	enable_auto_multi_buffer	local_multi_buffer_strategy	mix_multi_buffer_strategy	enable_code_motion	enable_ubuf_saving	tile_mix_cube_loop	tile_mix_vector_loop	disable_align_alloc_size	enable_hivm_auto_storage_align	disable_enable_stride_align	disable_infer_hivm_data_layout
cvpipelining_suffix_plan_memory_cross_019_b1f7067c1865bfac	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	b1f7067c1865bfac	0	0	1	0	0	no-l0c	only-cube	1	1	2	4	0	1	0	0
cvpipelining_suffix_plan_memory_cross_020_50c2b5183a9ac43c	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	50c2b5183a9ac43c	0	0	0	0	1	only-vector	only-vector	1	1	1	1	0	0	0	0
cvpipelining_suffix_plan_memory_cross_021_60329ef0bc6d13a3	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	60329ef0bc6d13a3	0	0	2	1	1	no-limit	no-limit	0	1	1	4	1	1	1	0
cvpipelining_suffix_plan_memory_cross_022_76b7600eeb1f8f66	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	76b7600eeb1f8f66	0	0	3	1	1	only-vector	no-limit	0	1	2	1	1	1	1	1
cvpipelining_suffix_plan_memory_cross_023_b44ee948d3d9d6f8	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	b44ee948d3d9d6f8	0	0	1	0	1	only-cube	no-l0c	1	0	1	1	1	0	0	1
cvpipelining_suffix_plan_memory_cross_024_b678ed3ed7a3e90e	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	b678ed3ed7a3e90e	0	1	-1	1	1	no-limit	only-vector	1	1	2	1	0	0	0	1
cvpipelining_suffix_plan_memory_cross_025_8e705c568a246a05	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	8e705c568a246a05	0	0	2	0	1	only-cube	only-cube	0	1	4	1	1	1	1	1
cvpipelining_suffix_plan_memory_cross_026_daf2f3ed5a24e39f	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	daf2f3ed5a24e39f	0	0	3	0	1	no-l0c	no-l0c	1	1	1	4	0	0	0	1
cvpipelining_suffix_plan_memory_cross_027_62851fe027bb8537	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	62851fe027bb8537	0	0	0	1	0	no-l0c	only-cube	0	0	4	2	1	1	0	0
cvpipelining_suffix_plan_memory_cross_028_256effbb319e7371	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	256effbb319e7371	0	1	-1	1	1	only-cube	no-limit	0	1	1	2	0	0	0	1
cvpipelining_suffix_plan_memory_cross_029_311767189c30ef9d	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	311767189c30ef9d	0	0	4	0	1	no-limit	no-l0c	1	0	1	1	1	1	1	0
cvpipelining_suffix_plan_memory_cross_030_08982addc31d7958	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	08982addc31d7958	1	0	-1	0	1	only-vector	only-cube	1	1	4	4	0	1	0	0
cvpipelining_suffix_plan_memory_cross_031_40a78ab8530849c4	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	40a78ab8530849c4	0	0	2	1	1	no-l0c	only-vector	1	0	2	4	0	1	0	1
cvpipelining_suffix_plan_memory_cross_032_7ea19a7c037014dd	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	7ea19a7c037014dd	0	0	3	0	0	no-l0c	only-cube	0	0	1	4	1	1	0	0
cvpipelining_suffix_plan_memory_cross_033_a8bbbec6654fc5af	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	a8bbbec6654fc5af	1	0	-1	0	1	no-limit	only-vector	1	0	2	1	0	1	0	0
cvpipelining_suffix_plan_memory_cross_034_1a9743b7b3c6aca4	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	1a9743b7b3c6aca4	0	0	4	0	1	only-vector	only-vector	1	1	2	4	1	0	1	1
cvpipelining_suffix_plan_memory_cross_035_fc6ed4411c8d2e90	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	fc6ed4411c8d2e90	1	0	-1	0	1	no-l0c	no-limit	0	1	4	1	0	1	0	0
cvpipelining_suffix_plan_memory_cross_036_0afd2be06b80b355	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	0afd2be06b80b355	0	0	0	0	1	no-limit	only-cube	0	1	2	1	1	0	1	1
cvpipelining_suffix_plan_memory_cross_037_de18372266701d93	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	de18372266701d93	0	0	1	1	1	only-vector	only-vector	0	1	1	2	1	1	1	0
cvpipelining_suffix_plan_memory_cross_038_43de806ad2b0747d	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	43de806ad2b0747d	0	0	2	0	0	no-l0c	only-cube	1	1	1	2	1	0	0	0
cvpipelining_suffix_plan_memory_cross_039_4ccaf1990687705d	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	4ccaf1990687705d	0	0	3	0	1	only-cube	only-cube	1	1	2	1	1	0	1	1
cvpipelining_suffix_plan_memory_cross_040_5ed2112237822257	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	5ed2112237822257	0	0	0	1	1	only-vector	no-limit	0	0	1	4	0	1	0	0
cvpipelining_suffix_plan_memory_cross_041_66c5cc8bce500ce8	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	66c5cc8bce500ce8	0	0	0	0	1	only-cube	no-l0c	1	1	2	2	1	1	1	0
cvpipelining_suffix_plan_memory_cross_042_477f404390d10077	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	477f404390d10077	0	1	-1	0	1	no-limit	no-l0c	0	1	2	4	0	0	0	1
cvpipelining_suffix_plan_memory_cross_043_75bf6f1ecaecff3f	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	75bf6f1ecaecff3f	1	0	-1	0	1	no-l0c	no-limit	0	1	4	4	0	1	1	1
cvpipelining_suffix_plan_memory_cross_044_51cad71aa4de9195	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	51cad71aa4de9195	0	0	-1	1	1	no-limit	only-cube	0	1	2	1	0	0	1	0
cvpipelining_suffix_plan_memory_cross_045_90b591da8d4fac4e	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	90b591da8d4fac4e	0	0	-1	1	1	no-limit	only-vector	0	0	1	1	0	1	0	1
cvpipelining_suffix_plan_memory_cross_046_513766797810d008	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	513766797810d008	0	0	3	0	1	no-l0c	only-cube	0	1	2	4	0	0	1	1
cvpipelining_suffix_plan_memory_cross_047_2ce0e0a6f71a4db3	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	2ce0e0a6f71a4db3	1	0	-1	0	1	only-cube	no-l0c	1	1	4	1	1	1	1	1
cvpipelining_suffix_plan_memory_cross_048_5c1cdbc6cdc1bd2c	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	5c1cdbc6cdc1bd2c	0	0	3	1	1	only-cube	only-cube	1	1	1	4	1	1	0	0
cvpipelining_suffix_plan_memory_cross_049_8cf34b9ef6232e8c	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	8cf34b9ef6232e8c	0	1	-1	0	1	no-limit	only-cube	1	1	1	2	0	1	1	1
cvpipelining_suffix_plan_memory_cross_050_06dcf7c0ffd101e5	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	06dcf7c0ffd101e5	0	1	-1	1	0	no-l0c	only-cube	0	0	2	4	1	0	0	1
cvpipelining_suffix_plan_memory_cross_051_6c915558a6eee85a	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	6c915558a6eee85a	0	1	-1	0	1	only-cube	no-limit	1	1	4	2	1	0	1	0
cvpipelining_suffix_plan_memory_cross_052_ce392ce7d56a4380	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	ce392ce7d56a4380	0	1	-1	1	1	no-limit	only-vector	1	0	1	2	0	1	1	0
cvpipelining_suffix_plan_memory_cross_053_292c0477f82ee254	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	292c0477f82ee254	0	0	0	1	1	only-vector	no-l0c	0	0	2	4	0	1	0	1
cvpipelining_suffix_plan_memory_cross_054_5b20d7e4dcbf8df3	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	5b20d7e4dcbf8df3	0	0	4	0	1	only-vector	only-vector	1	0	1	2	1	1	0	0
cvpipelining_suffix_plan_memory_cross_055_81b22a6f20faa365	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	81b22a6f20faa365	0	0	-1	1	1	no-limit	only-vector	0	0	1	1	1	1	0	0
cvpipelining_suffix_plan_memory_cross_056_a48582c0e868d134	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	a48582c0e868d134	1	0	-1	0	1	only-cube	only-cube	1	1	2	2	0	0	1	0
cvpipelining_suffix_plan_memory_cross_057_0558faa5a2d41b5e	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	0558faa5a2d41b5e	1	0	-1	0	1	no-limit	no-limit	0	1	2	2	1	0	1	1
cvpipelining_suffix_plan_memory_cross_058_ca0ec4f7582c3c72	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	ca0ec4f7582c3c72	0	0	1	1	0	no-l0c	only-cube	1	1	2	2	1	1	0	1
cvpipelining_suffix_plan_memory_cross_059_aee1c656ea82d59a	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	aee1c656ea82d59a	0	1	-1	1	0	no-l0c	only-cube	1	1	4	2	1	0	1	0
cvpipelining_suffix_plan_memory_cross_060_7af4f78860e28426	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	7af4f78860e28426	0	0	4	0	0	no-l0c	only-cube	1	0	2	1	1	1	1	0
cvpipelining_suffix_plan_memory_cross_061_267ed73802c15143	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	267ed73802c15143	0	0	3	1	0	no-l0c	only-cube	0	1	1	1	1	0	0	1
cvpipelining_suffix_plan_memory_cross_062_4c8dd433de18b532	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	4c8dd433de18b532	0	0	2	1	1	no-l0c	only-vector	0	1	1	4	1	0	0	1
cvpipelining_suffix_plan_memory_cross_063_09f0640a9775e620	cvpipelining_suffix_plan_memory_cross	fixed-seed-random+greedy-pairwise	0-19	0,1	09f0640a9775e620	0	0	2	1	1	only-vector	no-limit	1	0	2	2	0	0	0	1
